# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5504068186385846,2.2305710482963828,1.9564566087303605,84.97121159612212,1.6512204559157533,2.999999999999963,-0.10973214934621345,88.37446790858952,-10.47186755791633,0.44396806996488997
 0.5593227770857307,2.231896085030662,1.9712387955673287,84.87784486011172,1.6779683312571914,2.999999999999975,-0.1105544931629349,88.37842630945319,-10.718377690983045,0.46561206635149543
 0.5680885519670121,2.2332437688334124,1.986001358609529,84.78388997418001,1.7042656559010356,3.000000000000013,-0.11137513856810581,88.38250776000883,-10.964407662533661,0.487541295076159
 0.5767111153923739,2.2346142096418595,2.0007444627628,84.68934867368829,1.730133346177121,3.000000000000013,-0.11219396125165323,88.38671161574811,-11.21000481143208,0.5097450569275807
 0.5851969202600322,2.2360075173932294,2.0154682729329805,84.59422276029296,1.755590760780096,3.0,-0.11301083584001288,88.39103721283345,-11.455210110577136,0.5322127862614788
 0.5935519532172958,2.237423802024747,2.0301729540259084,84.49851410228672,1.7806558596518867,2.9999999999999867,-0.11382563602576368,88.39548386820294,-11.700058798424667,0.5549340363675056
 0.6017817808650706,2.238863173473639,2.044858670947422,84.40222463490684,1.805345342595211,3.0,-0.11463823461955536,88.40005087967813,-11.944580924461087,0.5778984665817295
 0.6098915902310134,2.24032574167713,2.0595255886033605,84.30535636065339,1.8296747706930394,3.0000000000000138,-0.11544850356401139,88.40473752607498,-12.188801830870133,0.6010958308714869
 0.6178862243574059,2.241811616572445,2.0741738718995615,84.20791134957648,1.853658673072217,3.0,-0.11625631391057975,88.4095430673177,-12.432742575111437,0.62451596776758
 0.6257702137060311,2.243320908096811,2.0888036857418633,84.1098917395401,1.8773106411180926,2.999999999999986,-0.11706153602158,88.41446674455563,-12.676420296522172,0.6481487914483272
 0.6335478039660131,2.244853726187453,2.1034151950361046,84.01129973651044,1.9006434118980384,3.0,-0.11786403935952783,88.41950778028301,-12.919848551418744,0.6719842838869602
 0.6412229807559583,2.246410180781596,2.1180085646881244,83.91213761477898,1.923668942267874,3.0,-0.11866369276350758,88.42466537846191,-13.163037602469833,0.6960124878756717
 0.648799491634311,2.247990381816467,2.1325839596037595,83.8124077171917,1.9463984749029324,3.0,-0.11946036427725197,88.42993872464777,-13.405994675051597,0.7202235009137261
 0.6562808657681651,2.24959443922929,2.14714154468885,83.71211245539118,1.9688425973044947,3.0000000000000147,-0.12025392138643896,88.4353269861181,-13.648724200302196,0.7446074698092932
 0.6636704315581324,2.251222462957292,2.161681484849233,83.61125430996393,1.9910112946743967,3.000000000000015,-0.12104423088509066,88.44082931200396,-13.891228009888476,0.7691545859433351
 0.670971332473177,2.2528745629376976,2.176203944990748,83.50983583067544,2.0129139974195303,2.999999999999985,-0.12183115900132396,88.44644483342428,-14.133505536922598,0.7938550811419277
 0.6781865413128374,2.2545508491077326,2.190709090019232,83.40785963659005,2.0345596239385113,2.9999999999999694,-0.1226145714484552,88.45217266362314,-14.37555397693007,0.8186992240683126
 0.685318873083732,2.256251431404623,2.205197084840525,83.30532841623618,2.0559566192511953,3.0000000000000466,-0.12339433340328972,88.45801189810977,-14.617368444608918,0.8436773171067885
 0.6923709966515174,2.2579764197655945,2.219668094360464,83.20224492772896,2.0771129899545513,2.9999999999999685,-0.12417030959415842,88.46396161480135,-14.858942111187323,0.8687796936919854
 0.6993454453077846,2.2597259241278715,2.2341222834848877,83.09861199888805,2.098036335923353,3.0,-0.12494236442397302,88.47002087416861,-15.10026633607615,0.8939967160517905
 0.7062446263729605,2.2615000544286805,2.248559817119635,82.99443252730306,2.118733879118881,3.0000000000000484,-0.12571036173248748,88.47618871938433,-15.341330775213468,0.9193187732555813
 0.7130708299406354,2.2632989206052474,2.262980860170544,82.88970948043242,2.139212489821906,3.0,-0.1264741652442805,88.48246417647415,-15.582123492109238,0.9447362797154346
 0.7198262368553706,2.265122632594797,2.277385577543453,82.78444589564758,2.1594787105661113,2.9999999999999836,-0.12723363822367534,88.48884625447074,-15.822631056187051,0.9702396738374426
 0.7265129260045947,2.2669713003345553,2.2917741341442004,82.67864488025198,2.1795387780137836,3.0,-0.12798864388413617,88.49533394556994,-16.062838627027197,0.9958194171095387
 0.7331328809953597,2.268845033761748,2.306146694878625,82.57230961151716,2.1993986429860786,3.000000000000017,-0.128739045116971,88.50192622529013,-16.302730043307097,1.0214659933294028
 0.7396879962782567,2.2707439428136,2.320503424652564,82.4654433366573,2.21906398883477,3.0000000000000506,-0.12948470472076748,88.50862205263397,-16.542287895575715,1.0471699081146937
 0.7461800827734651,2.272668137427338,2.3348444883718575,82.35804937281061,2.2385402483203953,3.0,-0.13022548541593207,88.51542037025263,-16.78149359852797,1.0729216886699446
 0.752610873047556,2.274617727540187,2.3491700509423428,82.25013110699247,2.257832619142668,2.9999999999999827,-0.13096124985975577,88.52232010461299,-17.020327457674085,1.0987118836695915
 0.7589820260841609,2.276592823089372,2.363480277269858,82.14169199602651,2.2769460782524824,3.0,-0.13169186073198352,88.52932016616698,-17.258768732127834,1.1245310634176535
 0.7652951316868042,2.2785935340121197,2.3777753322602426,82.03273556644898,2.2958853950604126,3.000000000000035,-0.13241718078473647,88.53641944952379,-17.49679569019679,1.150369820096144
 0.7715517145480002,2.280619970245655,2.3920553808193334,81.92326541440785,2.3146551436440004,2.9999999999999645,-0.1331370728922588,88.54361683362424,-17.734385665917593,1.1762187682510152
 0.7777532380150419,2.282672241727204,2.4063205878529708,81.8132852055271,2.3332597140451257,3.0000000000000178,-0.13385140006592286,88.55091118191793,-17.97151511040851,1.2020685453948974
 0.7839011075796758,2.2847504583939915,2.4205711182669916,81.70279867474946,2.351703322739027,2.999999999999982,-0.13456002550428833,88.55830134254276,-18.208159638463176,1.22790981268603
 0.7899966741160298,2.286854730183243,2.4348071369672346,81.59180962616865,2.369990022348089,3.0,-0.13526281278086258,88.56578614850663,-18.44429407802199,1.253733255888757
 0.7960412368886487,2.2889851670321857,2.449028808859538,81.4803219328174,2.3881237106659454,2.9999999999999267,-0.13595962568569636,88.57336441787197,-18.679892506975563,1.2795295862656277
 0.8020360463502888,2.2911418788780438,2.4632362988497416,81.36833953647415,2.4061081390508656,2.9999999999999813,-0.136650328515932,88.58103495394217,-18.91492830399726,1.3052895417387018
 0.8079823067471651,2.293324975658043,2.4774297718436817,81.25586644739035,2.423946920241495,3.0000000000000746,-0.1373347858495478,88.58879654545066,-19.149374180236194,1.3310038880554271
 0.8138811785476141,2.2955345673094096,2.491609392747198,81.14290674404229,2.441643535642842,3.0000000000000187,-0.13801286290285297,88.5966479667522,-19.383202218242456,1.3566634200871166
 0.8197337807085843,2.2977707637693676,2.505775326466128,81.02946457285329,2.459201342125753,3.0000000000000377,-0.13868442527122035,88.60458797801631,-19.616383916014513,1.3822589632304336
 0.8255411927930071,2.300033674975144,2.5199277379063107,80.91554414784676,2.476623578379021,2.999999999999981,-0.13934933931834484,88.61261532542318,-19.84889020768448,1.4077813748569712
 0.8313044569498688,2.302323410863965,2.5340667919735846,80.80114975035933,2.493913370849606,3.0,-0.1400074719855807,88.62072874136159,-20.080691509611864,1.4332215458696147
 0.8370245797677125,2.3046400813730545,2.5481926535737878,80.68628572865711,2.5110737393031375,3.0000000000000195,-0.14065869094189135,88.62892694462914,-20.311757748474218,1.4585704022958625
 0.8427025340113271,2.306983796439639,2.562305487612759,80.5709564975539,2.528107602033981,2.9999999999999805,-0.14130286459764776,88.63720864063447,-20.542058389841817,1.4838189070114502
 0.8483392602504939,2.3093546660009436,2.576405458996336,80.45516653802137,2.5450177807514813,2.9999999999999605,-0.14193986228626485,88.64557252160179,-20.771562472218704,1.5089580614382665
 0.8539356683888849,2.3117527999941947,2.5904927326303575,80.33892039675474,2.561807005166654,2.9999999999999605,-0.1425695541095985,88.65401726677732,-21.000238633521256,1.5339789073936196
 0.8594926391004915,2.3141783083566168,2.604567473420662,80.22222268573152,2.578477917301474,3.0,-0.14319181118608512,88.66254154263792,-21.228055144851997,1.55887252889405
 0.8650110251803301,2.3166313010254367,2.6186298462730875,80.10507808171812,2.59503307554099,3.0,-0.14380650562975883,88.67114400310162,-21.45497992880933,1.5836300541026131
 0.8704916528155968,2.319111887937879,2.632680016093473,79.9874913258062,2.61147495844679,2.9999999999999796,-0.1444135105633782,88.67982328974017,-21.68098059859403,1.6082426572485236
 0.8759353227829189,2.3216201790311697,2.6467181477876562,79.86946722285954,2.627805968348756,2.9999999999999796,-0.14501270033003408,88.6885780319936,-21.906024475460764,1.6327015606365798
 0.8813428115768921,2.3241562842425343,2.6607444062614762,79.75101064098799,2.6440284347306755,3.0,-0.1456039503725752,88.69740684738665,-22.13007861841844,1.6569980366465833
 0.8867148724746583,2.326720313509199,2.6747589564207708,79.6321265109775,2.660144617423974,2.999999999999979,-0.14618713734545757,88.70630834174699,-22.353109848077445,1.681123409816686
 0.8920522365408992,2.3293123767683883,2.6887619631713786,79.51281982570562,2.676156709622697,3.0000000000000417,-0.146762139258089,88.71528110942546,-22.575084775817427,1.7050690589413222
 0.8973556135772695,2.331932583957328,2.702753591419138,79.39309563951144,2.692066840731808,3.000000000000021,-0.1473288354530655,88.72432373351808,-22.795969823857988,1.728826419143951
 0.9026256930199773,2.3345810450132447,2.716734006069887,79.27295906756613,2.7078770790599314,3.0,-0.1478871065852092,88.73343478608962,-23.01573124720671,1.752386984082368
 0.9078631447889294,2.337257869873363,2.730703372029465,79.15241528523173,2.723589434366788,3.0000000000000635,-0.14843683489400458,88.74261282839929,-23.234335168626664,1.7757423080625834
 0.9130686200915936,2.3399631684749087,2.74466185420371,79.03146952733762,2.7392058602747804,2.9999999999999574,-0.14897790418043177,88.7518564111278,-23.451747587175294,1.7988840082524657
 0.9182427521844967,2.3426970507551075,2.758609617498459,78.91012708751215,2.7547282565534896,3.0,-0.14951019965518134,88.76116407460631,-23.667934412826167,1.8218037668618452
 0.9233861570950501,2.3454596266511847,2.7725468268195517,78.78839331743056,2.77015847128515,3.0,-0.1500336082090337,88.77053434904686,-23.88286148440355,1.8444933333653182
 0.9284994343061979,2.3482510061003667,2.7864736470728264,78.66627362606538,2.7854983029185933,3.0000000000000435,-0.15054801848641378,88.77996575477447,-24.09649458960941,1.866944526720173
 0.933583167406199,2.3510712990398783,2.800390243164122,78.54377347892617,2.8007495022185966,3.0,-0.1510533208939899,88.78945680246082,-24.30879949537854,1.8891492376227013
 0.9386379247056871,2.353920615406946,2.8142967799992755,78.42089839723512,2.815913774117061,2.999999999999956,-0.1515494074813738,88.79900599335951,-24.519741957877283,1.9110994306906255
 0.9436642598239968,2.3567990651387936,2.828193422484126,78.29765395714035,2.8309927794719902,3.000000000000044,-0.15203617227112637,88.80861181954258,-24.72928775797352,1.932787146762983
 0.9486627122466036,2.359706758172648,2.842080335524512,78.17404578883716,2.8459881367398108,3.0000000000000444,-0.15251351126553495,88.8182727641387,-24.937402709544546,1.9542045051133854
 0.9536338078553952,2.362643804445735,2.855957684026272,78.05007957573308,2.8609014235661854,2.999999999999955,-0.1529813221674174,88.82798730157275,-25.14405268699407,1.9753437056868992
 0.9585780594333715,2.3656103138952798,2.869825632895244,77.92576105355869,2.8757341783001142,3.0,-0.15343950489805244,88.83775389780664,-25.349203648980147,1.9961970313594983
 0.9634959671452652,2.3686063964585076,2.8836843470372666,77.801096009443,2.890487901435795,2.9999999999999547,-0.15388796141180705,88.84757101058162,-25.552821652114574,2.0167568501455575
 0.9683880189954635,2.371632162072644,2.897533991358178,77.676090281002,2.90516405698639,3.0,-0.15432659573455604,88.85743708966177,-25.754872875567706,2.03701561744283
 0.9732546912645307,2.3746877206749155,2.911374730763817,77.55074975538511,2.9197640737935915,2.9999999999999774,-0.15475531409616586,88.86735057707884,-25.955323640406487,2.056965878238212
 0.9780964489255334,2.3777731822025476,2.9252067301600215,77.42508036830537,2.9342893467765996,3.0,-0.155174024809887,88.87730990737822,-26.154140427784572,2.07660026932234
 0.9829137460412993,2.380888656592765,2.9390301544526296,77.29908810305727,2.948741238123897,2.9999999999999307,-0.1555826385923798,88.88731350786622,-26.35128990281542,2.0959115214675186
 0.9877070261436628,2.3840342537827937,2.9528451685474812,77.17277898949449,2.9631210784309876,3.000000000000023,-0.1559810684102784,88.89735979885839,-26.54673893061173,2.1148924615992306
 0.9924767225956788,2.387210083709859,2.966651937350413,77.04615910300456,2.9774301677870354,2.999999999999977,-0.15636922951607535,88.90744719392887,-26.740454593483204,2.1335360149828704
 0.9972232589377349,2.390416256311187,2.980450625767264,76.9192345634735,2.991669776813204,3.0000000000000235,-0.15674703970154255,88.91757410016108,-26.93240421578587,2.1518352073342895
 1.0019470492184186,2.3936528815240035,2.9942413987038727,76.79201153420351,3.0058411476552545,2.9999999999998823,-0.15711441905060367,88.92773891839911,-27.122555376173516,2.1697831669430214
 1.006648498310952,2.396920069285533,3.008024421066078,76.66449622084302,3.019945494932855,3.000000000000047,-0.15747129022251005,88.93794004350033,-27.310875934213655,2.1873731267873904
 1.011328002215955,2.4002179295330026,3.0217998577597167,76.53669487025981,3.033984006647864,3.0,-0.15781757829806126,88.94817586458883,-27.49733403507224,2.2045984265865024
 1.0159859483512461,2.403546572203636,3.0355678736906286,76.40861376946035,3.0479578450537375,3.0000000000000475,-0.15815321102911145,88.95844476530982,-27.681898147200005,2.221452514840161
 1.020622715829353,2.4069061072346605,3.0493286337646515,76.28025924439913,3.0618681474880587,3.000000000000096,-0.15847811871502698,88.96874512408479,-27.86453705658809,2.237928950892978
 1.0252386757233591,2.4102966445633007,3.0630823028876244,76.15163765888087,3.075716027170077,3.000000000000048,-0.15879223426504546,88.97907531436775,-28.045219906132065,2.2540214068435382
 1.029834191321678,2.4137182941267827,3.0768290459653844,76.02275541334397,3.089502573965034,3.000000000000097,-0.15909549332098644,88.98943370490184,-28.223916196090663,2.26972366959308
 1.0344096183723135,2.417171165862332,3.090569027903771,75.8936189437055,3.103228855116941,3.0000000000000484,-0.15938783419456437,88.99981865997717,-28.40059581148133,2.285029642697949
 1.0389653053171242,2.420655369707174,3.1043024136086226,75.76423472014228,3.1168959159513734,3.0000000000000977,-0.1596691979274773,89.01022853968891,-28.575229032518788,2.2999333483082682
 1.04350159351659,2.4241710155985343,3.118029367985777,75.63460924588503,3.1305047805497708,2.9999999999999023,-0.15993952841142217,89.0206617001964,-28.747786555417324,2.3144289289962163
 1.0480188174655423,2.427718213473639,3.131750055941073,75.50474905597754,3.1440564523966272,3.0,-0.16019877223257717,89.03111649398261,-28.918239502294128,2.3285106496175803
 1.052517305000295,2.431297073269713,3.145464642380349,75.37466071604948,3.157551915000885,2.9999999999999507,-0.1604468788516939,89.04159127011445,-29.086559443652583,2.342172899039318
 1.0569973774975916,2.4349077049239813,3.159173292209443,75.24435082104499,3.170992132492775,3.0,-0.16068380069074215,89.05208437450335,-29.25271841051156,2.3554101919100106
 1.0614593500657576,2.4385502183736714,3.1728761703341934,75.113825993953,3.184378050197273,3.0,-0.1609094928552654,89.06259415016643,-29.416688904819416,2.3682171704027213
 1.065903531728423,2.4422247235560075,3.186573441660439,74.98309288454587,3.1977105951852693,3.0000000000001,-0.1611239135237867,89.07311893748835,-29.57844392482433,2.380588605788585
 1.0703302256011666,2.4459313304082158,3.2002652710940174,74.85215816805857,3.2109906768035006,3.0,-0.16132702375973834,89.08365707448311,-29.73795696693691,2.3925194001505345
 1.074739729061411,2.4496701488675208,3.2139518235407687,74.72102854391225,3.2242191871842336,3.00000000000005,-0.16151878759591798,89.09420689705678,-29.89520205328525,2.404004587883751
 1.079132333911872,2.4534412888711494,3.2276332639065295,74.58971073436749,3.237397001735616,2.9999999999998987,-0.16169917196739791,89.10476673927005,-30.050153728290887,2.415039337270249
 1.0835083265378675,2.457244860356327,3.2413097570971385,74.45821148324245,3.250524979613603,3.0,-0.16186814688441192,89.11533493360143,-30.202787088772492,2.425618951931333
 1.0878679880587563,2.4610809732602785,3.2549814680184346,74.32653755454793,3.2636039641762693,3.0,-0.1620256853636745,89.1259098112105,-30.353077786161954,2.435738872304245
 1.09221159447377,2.4649497375202296,3.268648561576256,74.19469573116055,3.2766347834213105,3.0,-0.16217176335993505,89.13648970220154,-30.501002044298723,2.445394676970213
 1.0965394168024951,2.4688512630734065,3.282311202676441,74.06269281346475,3.289618250407486,3.0,-0.16230635996593173,89.14707293588708,-30.646536665467195,2.4545820840528982
 1.1008517212202333,2.4727856598570344,3.295969556224828,73.93053561801386,3.3025551636607005,3.0,-0.16242945722304467,89.15765784105184,-30.78965904978317,2.4632969524730703
 1.1051487691884712,2.4767530378083387,3.3096237871272556,73.79823097615126,3.315446307565414,3.0000000000000515,-0.16254104028969543,89.16824274621663,-30.930347201490296,2.4715352831657746
 1.1094308175806677,2.4807535068645454,3.323274060289562,73.66578573264704,3.3282924527420037,2.999999999999948,-0.16264109737032434,89.17882597990217,-31.00698714688041,2.4743780906958768
 1.113706595413816,2.48478717696288,3.3369205406175855,73.53320674433171,3.327872483152341,-0.09822062933366092,-0.16272961970374322,89.1894058708932,-30.96168801801333,2.46723126994517
 1.1179927268915952,2.4888541580405676,3.3505633930171643,73.4005008787125,3.315014088719003,-3.0,-0.16280660169864353,89.19998074850227,-30.855870195592562,2.4550250790161425
 1.1222974463919024,2.4929545600348346,3.3642027823941376,73.2676750125826,3.3020999302180813,-3.0,-0.16287204068397465,89.21054894283365,-30.747237128001522,2.442368429964879
 1.1266210537902368,2.4970884928829062,3.377838873654343,73.13473603065762,3.2891291080230785,-2.9999999999999485,-0.1629259372203551,89.22110878504691,-30.63580557181463,2.4292668764084784
 1.1309638547711083,2.5012560665220076,3.391471831703619,73.00169082417057,3.2761007050804642,-2.999999999999949,-0.1629682947614159,89.23165860762057,-30.521592905049896,2.4157260986312603
 1.135326160994801,2.505457390889365,3.405101821447804,72.86854628948385,3.2630137864093856,-3.000000000000051,-0.162999119963179,89.24219674461537,-30.404617113505484,2.4017519017562945
 1.1397082902705968,2.5096925759222035,3.418729007792737,72.73530932671139,3.249867398581998,-3.0000000000000506,-0.16301842257980403,89.25272153193725,-30.284896787189496,2.3873502138894116
 1.1441105667367661,2.513961731557749,3.4323535556442555,72.60198683830478,3.2366605691834907,-2.999999999999899,-0.16302621530130157,89.26323130760036,-30.16245109739102,2.372527084095271
 1.148533321047656,2.5182649677332276,3.4459756299081983,72.46858572768679,3.223392306250821,-2.99999999999995,-0.16302251385485703,89.27372441198925,-30.03729979283036,2.3572886804983435
 1.1529768905682185,2.5226023943858635,3.4595953954904037,72.33511289784737,3.210061597689134,-3.0,-0.16300733713359383,89.28419918812108,-29.90946318531885,2.341641288240961
 1.1574416195763457,2.5269741214528834,3.47321301729671,72.20157524994636,3.1966674106647517,-3.0000000000000995,-0.16298070697448216,89.29465398190732,-29.778962129431743,2.3255913073978145
 1.1619278594733993,2.531380258871512,3.4868286602329563,72.06797968194846,3.1832086909735913,-2.9999999999999507,-0.16294264822812227,89.3050871424148,-29.645818019013195,2.309145250927992
 1.166435969003342,2.5358209165789765,3.5004424892049797,71.934333087214,3.1696843623837636,-2.9999999999999507,-0.16289318871120495,89.31549702212654,-29.51005276063322,2.2923097425424266
 1.1709663144809088,2.540296204512501,3.5140546691186203,71.80064235314711,3.1560933259510633,-2.999999999999902,-0.16283235927460457,89.32588197720185,-29.37168877343879,2.2750915145276425
 1.1755192700292745,2.5448062326093113,3.527665364879714,71.6669143597812,3.142434459305966,-3.0000000000000977,-0.16276019372560963,89.33624036773595,-29.230748956628815,2.257497405559071
 1.1800952178277104,2.5493511108066333,3.5412747413941013,71.53315597844649,3.128706615910658,-3.0000000000000484,-0.16267672877915804,89.3465705580189,-29.08725668937868,2.23953435850447
 1.1846945483697418,2.5539309490416926,3.55488296356762,71.39937407037112,3.114908624284564,-3.0,-0.16258200406650106,89.3568709167939,-28.941235803786928,2.2212094181401087
 1.1893176607323626,2.558545857251715,3.5684901963061084,71.26557548533712,3.101039287196701,-3.000000000000048,-0.16247606205674986,89.36713981751487,-28.79271057128648,2.2025297289138517
 1.1939649628568891,2.5631959453739253,3.5820966045154052,71.13176706032829,3.0870973808231215,-3.0,-0.1623589482370592,89.37737563860338,-28.6417056902348,2.183502532595028
 1.198636871842074,2.5678813233455497,3.595702353101348,70.99795561816308,3.073081653867567,-3.0000000000000475,-0.1622307107743209,89.38757676370459,-28.4882462579005,2.1641351660135895
 1.203333814250141,2.572602101103814,3.609307606969775,70.86414796618287,3.058990826643365,-3.0000000000000946,-0.16209140075193798,89.39774158194263,-28.332357761765774,2.1444350586361147
 1.2080562264264476,2.5773583885859432,3.622912531026526,70.73035089490524,3.0448235901144454,-3.0,-0.16194107194642396,89.40786848817483,-28.174066058337377,2.124409730267835
 1.212804554833517,2.5821502957291633,3.636517290177439,70.5965711766978,3.0305786048932375,-3.0,-0.16177978094789902,89.41795588324531,-28.01339735003447,2.104066788624739
 1.2175792564002466,2.5869779324707,3.6501220493283517,70.46281556448116,3.0162545001930483,-3.0000000000000466,-0.16160758707936373,89.42800217423746,-27.850378170459702,2.083413926946957
 1.2223807988871391,2.591841408747778,3.663726973385103,70.32909079041967,3.001849872732371,-2.999999999999954,-0.16142455225914412,89.43800577472548,-27.685035363677695,2.0624589215696862
 1.2272096612684638,2.5967408344976235,3.6773322272535305,70.19540356462636,2.987363285588397,-2.999999999999954,-0.16123074109131907,89.44796510502488,-27.517396061112954,2.0412096295063606
 1.2320663341323201,2.6016763196574626,3.690937975839473,70.06176057389237,2.972793266996828,-3.0,-0.1610262207844607,89.45787859244194,-27.347487662337993,2.019673985993995
 1.2369513200996394,2.6066479741645203,3.7045443840487695,69.92816848042041,2.95813830909487,-3.0000000000000453,-0.16081106115552496,89.46774467152208,-27.175337816001704,1.9978600020551098
 1.2418651342632292,2.611655907956022,3.7181516167872575,69.7946339205598,2.943396866604101,-2.9999999999999547,-0.1605853344632571,89.47756178429705,-27.000974393359435,1.9757757620278857
 1.2468083046480496,2.616700230969194,3.7317598389607767,69.66116350357726,2.928567355449639,-3.0000000000000897,-0.16034911552516315,89.48732838053095,-26.824425470971295,1.9534294210971057
